1328,,,,,,,,,,,,,,,,,,
"Name","a","b","c","city","country","lat","long","source","vici_id","note","pleiades","dare","arach","livius","wikipedia","wikidata","Archis","http"
"Temple of August, Caesarea",,,," Caesarea","IL",32.501122,34.891815,"Vici.org",17856,"Temple of August, Caesarea",,,,,,,,
"Mithraeum, Caesarea",,,," Caesarea","IL",32.500134,34.891911,"Vici.org",17857,"Mithraeum, Caesarea",,,,,,,,
"Pool of Bethesda",,,,,,31.781389,35.235832,"Vici.org",17858,"Mentioned by St. John. Site of a roman sanctuary.",,,,"place=jerusalem ",,"Q831297",,
"Temple of Jupiter, Aelia Capitolina",,,,,,31.776554,35.235622,"Vici.org",17861,"Temple of Jupiter, Aelia Capitolina",,,,,,,,
"Temple of Augustus, Caesarea Philippi",,,,,,33.248852,35.694481,"Vici.org",17867,"Temple of Augustus, Caesarea Philippi",,,,,,,,
"Temple of Zeus, Caesarea Philippi - Panias",,,,,,33.248798,35.694695,"Vici.org",17868,"Temple of Zeus, Caesarea Philippi",,,,,,,,
"Temple of Pan, Caesarea Philippi - Panias",,,,,,33.248959,35.694523,"Vici.org",17872,"Cave of Pan, Caesarea Philippi",,,,,,,,
"Western Roman Temple, Qasr Naous (Ain Aakrine)",,,," ","LB",34.289532,35.844234,"Vici.org",17875,"Western Roman Temple, Qasr Naous",,,,"place=ain-akrine-qasr-naous",,,,
"Temple of Adonis, Faqra",,,," ","LB",33.998486,35.80777,"Vici.org",17880,"Temple of Adonis, Faqra",,,,,,,,
"Temple of Atargatis, Faqra",,,," ","LB",33.997475,35.807808,"Vici.org",17881,"Temple of Atargatis, Faqra",,,,,,,,
"Temple of Mercury, Baalbek",,,," ","LB",34.002758,36.208603,"Vici.org",17889,"Temple of Mercury, Baalbek",,,,,,,,
"Nymphaeum and temple, Ras al Ain, Baalbek",,,," ","LB",33.998394,36.217201,"Vici.org",17893,"Nymphaeum and temple, Ras al Ain, Baalbek",,,,,,,,
"Niha, Small Temple",,,," ","LB",33.89537,35.963173,"Vici.org",17895,"Niha, Small Temple",,,,,,,,
"Temple, Ch'him",,,," ","LB",33.637844,35.479851,"Vici.org",17898,"Temple with solar associations",,,,,,,,
"Nymphaeum, Gadara",,,," ","JO",32.657055,35.67804,"Vici.org",17901,"Nymphaeum, Gadara",,,,,,,,
"Nymphaeum, Gerasa",,,," Jerash","JO",32.280628,35.89212,"Vici.org",17905,"Nymphaeum, Gerasa",,,,,,,,
"Temple of Janus, Ratae Corieltauvorum",,,," Leicester","GB",52.635139,-1.140819,"Vici.org",17909,"Temple of Janus, Ratae Corieltauvorum",,,,,,,,
"Temple, Himera",,,," ","IT",37.973946,13.82408,"Vici.org",17910,"Himera, Temple of Nike - Victory.",,,,"battle=himera-480-bce ","org/wiki/Temple_of_Victory_%28Himera%29",,,"https://en.wikipedia.org/wiki/Temple_of_Victory_%28Himera%29"
"Temple of Juno, Agrigento",,,," ","IT",37.288719,13.600326,"Vici.org",17911,"Temple of Juno, Agrigento",,,,,,,,
"Temple of Concordia, Agrigento",,,," ","IT",37.28973,13.592086,"Vici.org",17912,"Temple of Concordia, Agrigento",,,,,,,,
"Temple of Hercules, Agrigento",,,," ","IT",37.290287,13.58626,"Vici.org",17913,"Temple of Hercules, Agrigento",,,,,,,,
"Temple of Zeus, Agrigento",,,," ","IT",37.290894,13.584578,"Vici.org",17914,"Temple of Zeus, Agrigento",,,,,,,,
"Capitol, Ostia",,,," ","IT",41.754478,12.28806,"Vici.org",17919,"Capitol, Ostia",,,,,,,,
"Mithraeum of the Seven Spheres, Ostia",,,," ","IT",41.755779,12.290519,"Vici.org",17925,"Mithraeum of the Seven Spheres, Ostia",,,,,,,,
"Nymphaeum, Ostia",,,," ","IT",41.757095,12.295577,"Vici.org",17927,"Nymphaeum, Ostia",,,,,,,,
"Temple of Roma and Augustus, Ostia",,,," ","IT",41.753574,12.288665,"Vici.org",17928,"Temple of Roma and Augustus, Ostia",,,,,,,,
"Area Sacra del Largo Argentina",,,," Roma","IT",41.895355,12.476908,"Vici.org",17946,"Area Sacra del Largo Argentina",,,,,,,,
"Area sacra di San Omobono",,,," Roma","IT",41.890617,12.481258,"Vici.org",17947,"Area sacra di San Omobono",,,,,,"Q2552044",,
"Temples Forum Holitorium",,,," Roma","IT",41.891174,12.480174,"Vici.org",17948,"Temples Forum Holitorium",,,,,,,,
"Temple of Cybele, Palatine Hill",,,," Roma","IT",41.889736,12.485042,"Vici.org",17956,"Temple of Cybele / Magna Mater",,,,,,"Q383609",,
"Nymphaeum Septizodium",,,," Roma","IT",41.885632,12.488719,"Vici.org",17962,"Nymphaeum Septizodium",,,,,,"Q1234446",,
"Temple of Isis",,,," Roma","IT",41.897221,12.479167,"Vici.org",17963,"Temple of Isis",,,,,,"Q2288275",,
"Temple of Veiovis",,,," Roma","IT",41.892776,12.483611,"Vici.org",17964,"Temple of Veiovis",,,,,,"Q764141",,
"Temple of Venus in the Bay of Verige",,,," Pula","HR",44.91024,13.772893,"Vici.org",17969,"Temple of Venus",,,,,,,,
"Temple of Jupiter Optimus Maximus",,,," Roma","IT",41.892174,12.481689,"Vici.org",17971,"Temple of Jupiter Optimus Maximus",,,,,,"Q586468",,
"Temple 'C', Selinus",,,," ","IT",37.583237,12.825288,"Vici.org",17972,"Temple 'C', Selinus",,,,,,,,
"Temple 'A', Selinus",,,," ","IT",37.582607,12.825358,"Vici.org",17974,"Temple 'A', Selinus",,,,,,,,
"Temple 'B', Selinus",,,," ","IT",37.58292,12.825808,"Vici.org",17975,"Temple 'B', Selinus",,,,,,,,
"Temple 'D', Selinus",,,," ","IT",37.583687,12.825046,"Vici.org",17976,"Temple 'D', Selinus",,,,,,,,
"Temple 'E', Selinus",,,," Marinella","IT",37.586716,12.834885,"Vici.org",17977,"Temple 'E', Selinus",,,,,,,,
"Temple 'F', Selinus",,,," Marinella","IT",37.587337,12.834879,"Vici.org",17978,"Temple 'F', Selinus",,,,,,,,
"Temple 'G', Selinus",,,," Marinella","IT",37.588314,12.834987,"Vici.org",17979,"Temple 'G', Selinus",,,,,,,,
"Sanctuary of Demeter Malophorus",,,," ","IT",37.586945,12.817137,"Vici.org",17980,"Sanctuary of Demeter Malophorus",,,,,,,,
"Greek temple, Tarentum",,,," Taranto","IT",40.473709,17.233036,"Vici.org",17981,"Greek temple, Tarentum",,,,,,,,
"Temple of Venus, Tivoli",,,," ","IT",41.944672,12.774768,"Vici.org",17984,"Temple of Venus, Tivoli",,,,,,,,
"Temple of Demeter, Acrae",,,," Palazzolo Acreide","IT",37.057495,14.89367,"Vici.org",17988,"Temple of Demeter, Acrae",,,,,,,,
"Santuario di Locri epizefiri",,,," Mandorleto","IT",38.211281,16.238371,"Vici.org",17993,"Santuario di Locri epizefiri",,,,,,,,
"Temple of Hera, Tavole Palatine",,,," ","IT",40.416199,16.816666,"Vici.org",17996,"Temple of Hera, Tavole Palatine",442611,,,,,,,
"Temple 'A', Pyrgi",,,," ","IT",42.015289,11.963535,"Vici.org",17997,"Temple 'A', Pyrgi",,,,,,,,
"Temple 'B', Pyrgi",,,," ","IT",42.015129,11.963889,"Vici.org",17998,"Temple 'B', Pyrgi",,,,,,,,
"Sanctuary of Apollo, Pyrgi",,,," ","IT",42.014652,11.964618,"Vici.org",17999,"Sanctuary of Apollo, Pyrgi",,,,,,,,
"Asclepium Balagrae",,,," Al Bayda","LY",32.761021,21.715258,"Vici.org",18010,"Asclepium Balagrae",,,,"place=balagrae-el-beida",,,,
"Sanctuary of Isis and Serapis, Cyrene",,,," Shahat","LY",32.820602,21.853016,"Vici.org",18028,"Sanctuary of Isis and Serapis, Cyrene",,,,,,,,
"Temple of Demeter, Cyrene",,,," Shahat","LY",32.817272,21.853806,"Vici.org",18029,"Temple of Demeter, Cyrene",,,,"place=cyrene",,,,
"Temple of Jupiter Dolichenus",,,," Al-Khums","LY",32.636929,14.297537,"Vici.org",18034,"Temple of Jupiter Dolichenus",,,,,,,,
"Doric temple, Leptis Magna",,,," Al-Khums","LY",32.638126,14.301017,"Vici.org",18036,"Doric temple, part of the ancient port.",,,,,,,,
"Temple of Roma and Augustus, Leptis Magna",,,," Al-Khums","LY",32.639545,14.294886,"Vici.org",18042,"Temple of Roma and Augustus",,,,,,,,
"Temple of Liber Pater, Leptis Magna",,,," Al-Khums","LY",32.639385,14.294672,"Vici.org",18043,"Temple of Liber Pater",,,,,,,,
"Serapaeum, Leptis Magna",,,," Al-Khums","LY",32.639271,14.293409,"Vici.org",18044,"Serapaeum",,,,,,,,
"Temple of Isis, Sabratha",,,," Sabratah","LY",32.807678,12.488019,"Vici.org",18054,"Temple of Isis",,,,,,,,
"Temple of Serapis, Sabratha",,,," Sabratah","LY",32.807018,12.480446,"Vici.org",18055,"Temple of Serapis",,,,,,,,
"Temple of Liber Pater, Sabratha",,,," Sabratah","LY",32.807098,12.481756,"Vici.org",18056,"Temple of Liber Pater",,,,,,,,
"Temple of Hercules, Sabratha",,,," Sabratah","LY",32.806263,12.48442,"Vici.org",18057,"Temple of Hercules",,,,,,,,
"Temple of Antoninus, Sabratha",,,," Sabratah","LY",32.806885,12.482126,"Vici.org",18058,"Temple of Antoninus",,,,,,,,
"South Forum Temple, Sabratha",,,," Sabratah","LY",32.80624,12.481516,"Vici.org",18059,"South Forum Temple",,,,,,,,
"Capitolium, Sabratha",,,," Sabratah","LY",32.806725,12.480605,"Vici.org",18065,"Capitolium",,,,,,,,
"Temple of Nabu",,,," Palmyra","SY",34.549629,38.270397,"Vici.org",18084,"Temple of Nabu",,,,"place=palmyra",,,,
"Funerary Temple, Palmyra",,,," Palmyra","SY",34.555431,38.263126,"Vici.org",18085,"Funerary Temple",,,,"place=palmyra",,,,
"Temple of Baal-Shamem",,,," Palmyra","SY",34.553383,38.269936,"Vici.org",18086,"Temple of Baal-Shamem",,,,"place=palmyra ",,"Q20871005",,
"Dumeir Roman Temple",,,," Ad Dumayr","SY",33.639847,36.688843,"Vici.org",18092,"Dumeir Roman Temple",,,,,,,,
"Temple of Adonis, Dura Europos",,,," ","SY",34.74762,40.727711,"Vici.org",18093,"Temple of Adonis",,,,,,,,
"Temple of Artemis, Dura  Europos",,,," ","SY",34.746666,40.730801,"Vici.org",18097,"Temple of Artemis",,,,,,,,
"Mithraeum, Dura-Europos",,,," ","SY",34.749954,40.725811,"Vici.org",18101,"Mithraeum",,,,,,,,
"Temple of the Palmyrene Gods",,,," ","SY",34.750877,40.725792,"Vici.org",18108,"Temple of the Palmyrene Gods",,,,,,,,
"Temple of Zeus Theos, Dura-Europos",,,," ","SY",34.749001,40.731274,"Vici.org",18109,"Temple of Zeus",,,,,,,,
"Temple of Artemis Azzanathkona",,,," ","SY",34.750881,40.727142,"Vici.org",18110,"Temple of Artemis Azzanathkona",,,,,,,,
"Temple of Zeus Kyrios, Dura-Europos",,,," ","SY",34.74472,40.728073,"Vici.org",18111,"Temple of Zeus Kyrios, Dura-Europos",,,,,,,,
"Temple of Bacchus, Laodicea",,,," Latakia","SY",35.514885,35.782845,"Vici.org",18114,"Temple of Bacchus",,,,,,,,
"Temple of Adonis, Laodicea",,,," Latakia","SY",35.524082,35.791672,"Vici.org",18115,"Remains of a temple.",,,,,,,,
"Tophet Sanctuary",,,," Carthage","TN",36.841263,10.322833,"Vici.org",18121,"Tophet Sanctuary",,,,"place=carthage",,,,
"Temple of Tyche, Diocasearea",,,," ","TR",36.580692,33.923599,"Vici.org",18125,"Temple of Tyche",,,,,,,,
"Temple of Jupiter, Diocletian's Palace",,,," Split","HR",43.508347,16.439535,"Vici.org",18128,"Temple of Jupiter, Diocletian's Palace",,,,,,,,
"The Capitolium, Aenona (Nin)",,,," Nin","HR",44.243916,15.184034,"Vici.org",18129,"The Capitolium, Aenona",,,,,,,,
"Sanctuary 'Ville d'Anderlecht'",,,," Leuze-en-Hainaut","BE",50.581505,3.653484,"Vici.org",18136,"Religious centre of regional importance. Fanum, theatre and workshops.",,,,,,,,
"Temple of Serapis, Ephesus",,,," ","TR",37.939548,27.339275,"Vici.org",18137,"Temple of Serapis",,,,,,,,
"Temple of Domitian, Ephesus",,,," ","TR",37.936554,27.3426,"Vici.org",18140,"Temple of Domitian",,,,,,,,
"Little Hagia Sophia",,,," ","TR",41.002777,28.971945,"Vici.org",18148,"Little Hagia Sophia",,,,,,"Q1144576",,
"Temple of Zeus, Magnesia ad Meandrum",,,," ","TR",37.852077,27.525578,"Vici.org",18149,"Temple of Zeus",,,,,,,,
"Temple Area - Pessinus",,,," ","TR",39.331482,31.583088,"Vici.org",18150,"Pessinus - Ballıhisar",,,,"place=pessinus-ballihisar",,,,
"Temple of Zeus, Priene",,,," ","TR",37.658573,27.298134,"Vici.org",18151,"Temple of Zeus",,,,,,,,
"Temple of Athena, Side",,,," ","TR",36.764431,31.386438,"Vici.org",18154,"Temple of Athena",,,,,,,,
"Temple of Aphrodite, Aphrodisias",,,," ","TR",37.709766,28.72319,"Vici.org",18171,"Temple of Aphrodite",,,,,,,,
"Sebasteion, Aphrodisias",,,," ","TR",37.708504,28.72575,"Vici.org",18175,"Temple of the Emperors",,,,,,,,
"Temple A, Laodicea",,,," ","TR",37.836269,29.109676,"Vici.org",18182,"Temple A",,,,,,,,
"Delphinium Miletus",,,," ","TR",37.529934,27.280691,"Vici.org",18190,"Temple of Apollo Delphinios",,,,,,,,
"Temple of Athena, Pergamon",,,," ","TR",39.131718,27.183878,"Vici.org",18191,"Temple of Athena",,,,,,,,
"Esagila",,,," ","IQ",32.533672,44.421207,"Vici.org",18237,"Belangrijkste tempel van Babylonië",,,,"place=babylon ","en=Esagila","Q928707 ",,
"Chimaera (sanctuary)",,,," ","TR",36.431461,30.455713,"Vici.org",18314,"Chimaera (sanctuary)",,,,"place=chimaera-sanctuary",,,,
"Venus Erycina",,,," Erice","IT",38.036556,12.583742,"Vici.org",18316,"Tempel van Venus Erycina, modern Erice",,,,"place=eryx",,,,
"Taxila - Jandial",,,," ","PK",33.764374,72.828835,"Vici.org",18345,"Griekse tempel",,,,"place=taxila/taxila-photos/taxila-jandial",,,,
"Taxila - Jaulian",,,," ","PK",33.76482,72.874939,"Vici.org",18347,"Boeddhistisch klooster",,,,"place=taxila/taxila-photos/taxila-jaulian",,,,
"Mohra Moradu",,,," ","PK",33.760838,72.860924,"Vici.org",18348,"Boeddhistisch klooster",,,,"place=taxila/taxila-photos/taxila-mohra-moradu",,,,
"Circular Temple Zeugma",,,," ","TR",37.060284,37.868084,"Vici.org",18356,"Circular Temple, partially flooded",,,,,,,,
"Ammon Oracle",,,," Siwa Oasis","EG",29.205462,25.543301,"Vici.org",18363,"Site of the oracle of Ammon",,,,"place=ammon-siwa/photos/oracle-of-ammon",,,,
"Ammon, Nectanebo's temple",,,," Siwa Oasis","EG",29.201653,25.544973,"Vici.org",18364,"Ammon, Nectanebo's temple",,,,"place=ammon-siwa/photos/temple-of-nectanebo",,,,
"Ammon, Pool of the Sun",,,," Siwa Oasis","EG",29.197031,25.550203,"Vici.org",18365,"Ammon, Pool of the Sun",,,,"place=ammon-siwa/photos/the-pool-of-the-sun",,,,
"Talamonaccio",,,," ","IT",42.551804,11.169796,"Vici.org",18371,"Etruscan/Roman temple",,,,,,,,
"Babylon, Ninmah Temple",,,," ","IQ",32.543156,44.423035,"Vici.org",18392,"Babylon, Ninmah Temple",,,,,,,,
"Babylon, Temple of Nabu",,,," ","IQ",32.53968,44.42308,"Vici.org",18393,"Babylon, Temple of Nabu",,,,,,,,
"Babylon, Temple of Ishtar",,,," ","IQ",32.540161,44.424408,"Vici.org",18394,"Babylon, Temple of Ishtar",,,,,,,,
"Tempelbezirk Petinesca (Studen)",,,," Studen","CH",47.112686,7.291485,"Vici.org",18512,"Tempelbezirk Petinesca (Studen)",,,,,,,,
"Tempelreste (Studen)",,,," Studen","CH",47.109901,7.2961,"Vici.org",18516,"Tempelreste (Studen)",,,,,,,,
"Temple of Apollo and the Plutonium, Hierapolis",,,," ","TR",37.927017,29.127773,"Vici.org",18579,"Temple of Apollo",,,,,,,,
"Maragheh, Mithraic Cave",,,," ورجوی","IR",37.332066,46.238449,"Vici.org",18659,"The only Mithraic cave sanctuary in Iran (presumably)",,,,,,,,
"Sanctuary of Asclepios, Troezen",,,," Troizina","GR",37.496063,23.364853,"Vici.org",18683,"Sanctuary of Asclepios, Troezen",,,,,,,,
"Temple of Poseidon, Hermione",,,," Ermioni","GR",37.383968,23.256721,"Vici.org",18684,"Temple of Poseidon, Hermione",,,,,,,,
"Sanctuaire à Pont-Sainte-Maxence",,,," Pont-Sainte-Maxence","FR",49.316475,2.604453,"Vici.org",18732,"Sanctuaire à Pont-Sainte-Maxence",,,,,,,,
"Luogo die culto preromano e romano (Monte S. Martino)",,,," ","IT",45.917473,10.817933,"Vici.org",18758,"Luogo die culto preromano e romano (Monte S. Martino)",,,,,,,,
"Forum Augusta Raurica",,,," Augst","CH",47.533596,7.723504,"Vici.org",18761,"Forum Augusta Raurica",,,,,,,,
"Tempel (Aachen)",,,," AC","DE",50.775005,6.085007,"Vici.org",18766,"Tempel (Aachen)",,,,,,,,
"Remiencourt (Somme) Gallo-Roman temple.",,,," Remiencourt","FR",49.779976,2.392164,"Vici.org",18807,"Remiencourt (Somme), discovery of the foundations\r\nof a small, leveled-off Gallo-Roman temple.",,,,,,,,
"Temple of Castor and Pollux, Agrigento",,,," ","IT",37.291328,13.581557,"Vici.org",18840,"Temple of Castor and Pollux, Agrigento",,,,,,,,
"Taxila, Apsidal Temple",,,," Taxila","PK",33.756599,72.829895,"Vici.org",18878,"One of the largest sanctuaries from Antiquity",,,,,,,,
"Gallo-Römischer Umgangstempel (Straß)",,,," Nersingen","DE",48.411995,10.137369,"Vici.org",18940,"Gallo-Römischer Umgangstempel (Straß)",,,,,,,,
"Masjid-e Solaiman",,,," Masjed Soleyman","IR",31.983681,49.281551,"Vici.org",19212,"Monumental structure with remains from the pre-Achaemenid to Parthian age.",,,,"place=masjid-e-solaiman",,,,
"Edifici religiosi tardoantichi (Verona)",,,," Verona","IT",45.447559,10.997099,"Vici.org",19249,"Edifici religiosi tardoantichi (Verona)",,,,,,,,
"Bamiyan",,,," Bamyan","AF",34.831814,67.826538,"Vici.org",19327,"Graeco-Bactrian site",,,,,,,,"http://www.cemml.colostate.edu/cultural/09476/afgh05-022.html"
"Temple of Isis at via Labicana",,,," Roma","IT",41.890049,12.501237,"Vici.org",19353,"Temple of Isis at via Labicana",,,,,,"Q16612725",,
"Fanum de Sorcy Saint Martin",,,," Sorcy-Saint-Martin","FR",48.697834,5.63705,"Vici.org",19368,"Fanum de Sorcy Saint Martin",,,,,,,,
"Complexe cultuel d'Amel",,,," Amel-sur-l'Étang","FR",49.26498,5.642999,"Vici.org",19374,"Complexe cultuel d'Amel",,,,,,,,
"Fanum au Pont-Verdunois",,,," Lachalade","FR",49.158867,4.960401,"Vici.org",19381,"Fanum au Pont-Verdunois",,,,,,,,
"(K)ein Mithrasheiligtum (Saalburg)",,,," Bad Homburg vor der Höhe","DE",50.268448,8.568121,"Vici.org",19406,"(K)ein Mithrasheiligtum (Saalburg)",,,,,,,,
"Antioch, sanctuary of Charon",,,," ","TR",36.210709,36.178593,"Vici.org",19411,"Antioch, sanctuary of Charon",,,,,,,,
"Temple du Herapel",,,," Cocheren","FR",49.152973,6.860515,"Vici.org",19418,"Temple du Herapel",,,,,,,,
"Mithräum (Dieburg)",,,," Dieburg","DE",49.90197,8.846936,"Vici.org",19431,"Mithräum (Dieburg)",,,,,,,,
"Qadamgah",,,," ","IR",29.734039,53.212234,"Vici.org",19455,"Water temple",,,,"place=qadamgah",,,,
"Beroea, temple",,,," Aleppo","SY",36.199394,37.162529,"Vici.org",19456,"Beroea, temple",,,,,,,,
"Temple (Les cinq fontaines)",,,," Laneuveville-devant-Nancy","FR",48.656166,6.215222,"Vici.org",19473,"Temple (Les cinq fontaines)",,,,,,,,
"Temple Gallo-Romain ""Chapelle aux trois arbres""",,,," Les Bons Villers","BE",50.509686,4.470394,"Vici.org",19746,"Temple Gallo-Romain ""Chapelle aux trois arbres""",,,,,,,,
"Roman Temple",,,," ","TR",36.479706,34.172268,"Vici.org",19771,"Roman Temple",,,,,,,,
"Temple of Clitumnus",,,," Pissignano","IT",42.842201,12.7569,"Vici.org",19791,"Temple of Clitumnus",,,,,,,,
"Tempio di Flora",,,," ","IT",41.305756,14.562722,"Vici.org",19792,"Tempio di Flora",,,,,,"Q3983249",,
"Temple of the Dioscuri",,,," Napoli","IT",40.85144,14.25683,"Vici.org",19793,"Temple of the Dioscuri",,,,,,,,
"Diana Tifatina",,,," Sant'Angelo In Formis","IT",41.118294,14.260515,"Vici.org",19794,"Diana Tifatina",432813,21762,,,,,,
"Capitolium - Terracina",,,," Terracina","IT",41.292156,13.248577,"Vici.org",19795,"Capitolium",,,,,,,,
"Temple of Roma and Augustus",,,," Terracina","IT",41.291901,13.248448,"Vici.org",19797,"Temple of Roma and Augustus",,,,,,,,
"Temple - Bevagna",,,," Bevagna","IT",42.934608,12.609744,"Vici.org",19799,"Temple",,,,,,,,
"Palmyra, Caesareum",,,," Palmyra","SY",34.551052,38.268139,"Vici.org",19846,"Sanctuary for the Imperial Cult",,,,"place=palmyra",,,,
"Palmyra, temple of Allat",,,," Palmyra","SY",34.554871,38.261738,"Vici.org",19849,"Temple of the war goddess",,,,"place=palmyra",,,,
"Sanctuaire gallo-romain de ""La Taille Marie""",,,," Aiseau-Presles","BE",50.400867,4.575076,"Vici.org",19874,"Le site, occupé du Ier siècle avant notre ère jusqu’à la fin du IVe siècle, a livré un temple et diverses structures gallo-romaines liées aux activités religieuses.",,,,,,,,
"Sanctuaire d'Apollon",,,," Nikopoli","GR",39.027798,20.735846,"Vici.org",19891,"Sanctuaire d'Apollon",,,,,,,,
"Capitolium VOLUBILIS",,,," ","MA",34.072613,-5.554492,"Vici.org",19895,"Capitolium",,,,,,,,
"Temple of Saturn",,,," ","MA",34.073372,-5.552275,"Vici.org",19896,"Temple of Saturn, Volubilis.",,,,,,,,
"Cyrene, Caesareum",,,," Shahat","LY",32.818161,21.858505,"Vici.org",19941,"Temple for imperial cult",,,,"place=cyrene",,,,
"Cyrene, Capitol",,,," Shahat","LY",32.818825,21.855362,"Vici.org",19945,"Capitol",,,,"place=cyrene",,,,
"Cyrene, temple of Apollo",,,," Shahat","LY",32.819096,21.855328,"Vici.org",19946,"Cyrene, temple of Apollo",,,,"place=cyrene",,,,
"Cyrene, temple of Augustus",,,," Shahat","LY",32.819542,21.855621,"Vici.org",19948,"Cyrene, temple of Augustus",,,,"place=cyrene",,,,
"Cyrene, temple of Isis",,,," Shahat","LY",32.823338,21.852423,"Vici.org",19953,"Cyrene, temple of Isis",,,,"place=cyrene",,,,
"Cyrene, temple of Artemis",,,," Shahat","LY",32.823669,21.852583,"Vici.org",19954,"Cyrene, temple of Artemis",,,,"place=cyrene",,,,
"Cyrene, temple of Hades",,,," Shahat","LY",32.823196,21.853127,"Vici.org",19957,"Cyrene, temple of Hades",,,,"place=cyrene",,,,
"Çatıören (Temple of Hermes)",,,," ","TR",36.521629,34.125523,"Vici.org",19988,"HermesTemple",,,,,,,,
"İsmailli",,,," ","TR",36.567635,33.99292,"Vici.org",19997,"temple",,,,,,,,
"Korykion-Antron",,,," ","TR",36.452564,34.105625,"Vici.org",20002,"Korykion-Antron",,,,,,,,
"Sanctuary of Apollo Ptoios",,,," ","GR",38.459644,23.250872,"Vici.org",20016,"An oracular sanctuary of Apollo Ptoios - Akraiphnion",,,,,,,,"http://boeotia.ehw.gr/Forms/fLemmaBodyExtended.aspx?lemmaID=13064 "
"Constantinople, St Polyeuktos",,,," ","TR",41.014118,28.953211,"Vici.org",20050,"Constantinople, St Polyeuktos",,,,"place=constantinople-istanbul/constantinople-istanbul-s-polyeuktos",,,,
"Asagi Dunya Pit",,,," ","TR",36.448135,34.0103,"Vici.org",20060,"AsagiDunya",,,,,,,,
"Mithraeum 1",,,," Spodnja Hajdina","SI",46.412334,15.841156,"Vici.org",20078,"Mithraeum",,,,,,,,
"Mithraeum 2",,,," Spodnja Hajdina","SI",46.411423,15.841971,"Vici.org",20079,"Mithraeum",,,,,,,,
"Mithraeum 3",,,," Ptuj","SI",46.417763,15.854212,"Vici.org",20080,"Mithraeum",,,,,,,,
"Mithraeum 4",,,," Ptuj","SI",46.420956,15.866582,"Vici.org",20081,"Mithraeum",,,,,,,,
"Mithraeum 5",,,," Ptuj","SI",46.427849,15.870831,"Vici.org",20082,"Mithraeum",,,,,,,,
"Cultusplaats",,,," Den Haag","NL",52.031094,4.25599,"Vici.org",20183,"Cananefaatse cultusplaats",,,,,,,,
"Philippi, Octagon",,,," ","GR",41.01162,24.284389,"Vici.org",20201,"Octagonal building",,,,"place=philippi",,,,
"Römisches Heiligtum (Mainz-Finthen)",,,," MZ","DE",49.985161,8.180348,"Vici.org",20237,"Römisches Heiligtum (Mainz-Finthen)",,,,,,,,
"Mithräum, Martigny",,,," Martigny","CH",46.096012,7.070619,"Vici.org",20266,"Mithräum, Martigny",,,,,,,,
"Brandopferplatz",,,," Erkheim","DE",48.047626,10.373531,"Vici.org",20289,"Brandopferplatz",,,,,,,,
"Rosmerta-Tempel (Andernach)",,,," Andernach","DE",50.439079,7.389761,"Vici.org",20349,"Rosmerta-Tempel (Andernach)",,,,,,,,
"Tempel (Neumagen-Dhron)",,,," Neumagen-Dhron","DE",49.841267,6.899114,"Vici.org",20350,"Tempel (Neumagen-Dhron)",,,,,,,,
"Tempel (Piesport)",,,," Piesport","DE",49.863735,6.923764,"Vici.org",20351,"Tempel (Piesport)",,,,,,,,
"Sironatempel (Stipshausen)",,,," Stipshausen","DE",49.850479,7.291307,"Vici.org",20363,"Sironatempel (Stipshausen)",,,,,,,,
"Merkurtempel (Lemberg)",,,," Feilbingert","DE",49.785912,7.768484,"Vici.org",20366,"Merkurtempel (Lemberg)",,,,,,,,
"Mithrasheiligtum (Rockenhausen)",,,," Rockenhausen","DE",49.628971,7.806087,"Vici.org",20367,"Mithrasheiligtum (Rockenhausen)",,,,,,,,
"Temple Peltuinum",,,," ","IT",42.283485,13.623908,"Vici.org",20380,"Temple Peltuinum",,,,,,,,
"Gallo-Römischer Tempel (Bonn)",,,," BN","DE",50.726795,7.085428,"Vici.org",20381,"Gallo-Römischer Tempel (Bonn)",,,,,,,,
"Pasargadae, Zendan",,,," ","IR",30.2048,53.180126,"Vici.org",20458,"Unidentified structure, probably religious",,,,,,,,
"Pasargadae, Sanctuary",,,," Abolvardi","IR",30.21483,53.173958,"Vici.org",20463,"Sanctuary",,,,,,,,
"Göbekli Tepe [Goebekli]",,,," ","TR",37.223373,38.922379,"Vici.org",20477,"10th-8th millennium BC Early Neolithic (mesolithic) settlement and megalithic sanctuary",,,,,,,,
"Ain Dara",,,," A'en Darah","SY",36.459518,36.852486,"Vici.org",20488,"Neo-Hittite Temple",,,,,"org/wiki/Ain_Dara_%28archaeological_site%29",,,"https://en.wikipedia.org/wiki/Ain_Dara_%28archaeological_site%29"
"Yazılıkaya sanctuary of Hattusa",,,," ","TR",40.025002,34.632778,"Vici.org",20514,"Sanctuary of Hattusa, the capital city of the Hittite Empire.",,,,,,,,
"Casentino - Chiesa di Pieve a Socano",,,," Castel Focognano","IT",43.652519,11.787855,"Vici.org",20522,"Etruscan sanctuary",,,,,,,,
"Cave of the Seven Sleepers - Ephesus",,,," ","TR",37.94376,27.353876,"Vici.org",20549,"The Seven Sleeper cave",,,,,,,,
"Pessinus (Pessinous) - Kybele Temple",,,," ","TR",39.331406,31.583233,"Vici.org",20553,"Phrygian Kybele temple - ruins - Ballıhisar",,,,,,,,
