id,ancient_name,lat,long,name,pleiades,latlong,country,city
18034,,44.948014,5.718745,La Motte-Saint-Martin,167846,"44.948014,5.718745",FR, La Motte-Saint-Martin
39399,,44.586463,-0.029494,La Réole,,"44.586463,-0.029494",FR, La Réole
44458,,50.400867,4.575076,"La Taille Marie, Aiseau",,"50.400867,4.575076",BE, Aiseau-Presles
20733,,47.831682,-0.353501,"La Tour, Sablé-sur-Sarthe",,"47.831682,-0.353501",FR, Sablé-sur-Sarthe
20622,,46.9038227,2.5483549,"La Touratte, Dun-sur-Auron",,"46.9038227,2.5483549",FR, Dun-sur-Auron
22650,Labraunda/Labranda,37.418971,27.819967,"Labraunda, Ortaköy, Muğla",599745,"37.418971,27.819967",TR, 
39331,,46.415449,5.752648,"Lac-d'Antre, Villards-d'Héria",,"46.415449,5.752648",FR, Villards-d'Héria
18049,,44.231758,5.638055,Lachau,148104,"44.231758,5.638055",FR, Lachau
26551,,43.87362,11.69661,"Lago degli Idoli, Monte Falterona, Stia",413079,"43.87362,11.69661",IT, 
25618,,51.123942,-2.473627,"Lamyatt Beacon, Lamyat",79554,"51.123942,-2.473627",GB, 
20853,,50.0056378739,6.7401202617,Landscheid,,"50.0056378739,6.7401202617",DE, Landscheid
36659,,34.577225,32.996144,Laneia,707554,"34.577225,32.996144",CY, Akrotiri
37193,,34.52229,51.000769,Lang-i Rud,903072,"34.52229,51.000769",IR, 
17549,,44.500731,3.571598,Lanuéjols,167801,"44.500731,3.571598",FR, Lanuéjols
18212,,44.130809,3.383538,Lanuéjols,148106,"44.130809,3.383538",FR, Lanuéjols
20114,,43.9956249,3.098039,Lapanouse-de-Cernon,,"43.9956249,3.098039",FR, Lapanouse-de-Cernon
22273,,38.372142,21.530175,Laphrion,,"38.372142,21.530175",GR, 
39133,,48.970776,9.286698,"Lapidarium, Steinheim/Murr",,"48.970776,9.286698",DE, Steinheim an der Murr
20755,,45.709772,2.567631,Lastic,,"45.709772,2.567631",FR, Lastic
36660,,35.127665,32.790763,Laxia tis Skhistis,707557,"35.127665,32.790763",,
39459,,46.8709904,5.7484817,"Le Bioulet, Pupillin",,"46.8709904,5.7484817",FR, Pupillin
17698,,44.890266,3.790115,Le Bouchet-Saint-Nicolas,167682,"44.890266,3.790115",FR, Le Bouchet-Saint-Nicolas
17408,,49.656014,2.3663599,"Le Catillon, Rouvroy-les-Merles",109289,"49.656014,2.3663599",FR, Rouvroy-les-Merles
19340,,43.974459,2.987631,"Le Combalou, Roquefort-sur-Soulzon",,"43.974459,2.987631",FR, Roquefort-sur-Soulzon
15774,,48.5125272,7.1644208,Le Donon,,"48.5125272,7.1644208",FR, Grandfontaine
42228,,49.88708,2.702699,"Le Fief du Bac, Proyart",,"49.88708,2.702699",FR, Proyart
17004,,47.65877,6.86604,"Le Martinet, Offemont",,"47.65877,6.86604",FR, Offemont
16985,,45.574983,2.809278,Le Mont-Dore,,"45.574983,2.809278",FR, Le Mont-Dore
17409,,49.854813,2.100046,"Le Moulin, Fluy",108987,"49.854813,2.100046",FR, Fluy
39457,,47.84551,-2.09984,"Le Mur, Comblessac",,"47.84551,-2.09984",FR, Comblessac
26346,,49.239776,-2.250108,Le Pinnacle,69551,"49.239776,-2.250108",JE, 
26624,,50.03359,1.87157,"Le Rideau/Les Brimeux, Bailleul",,"50.03359,1.87157",FR, Bailleul
42516,,25.6014,30.728178,"Lehmziegeltempel, Deir el-Munira",,"25.6014,30.728178",EG, 
21294,,46.831476,13.421322,Lendorf,187451,"46.831476,13.421322",AT, Lendorf
17569,,45.818962,4.662736,Lentilly,167807,"45.818962,4.662736",FR, Lentilly
19475,,49.749972706,6.6137112662,"Lenus Mars, Am Irminenwingert, Trier",,"49.749972706,6.6137112662",DE, TR
36687,,35.589599,24.107734,"Lera, Stavros",589904,"35.589599,24.107734",GR, 
18143,,49.1885,1.60415,"Les Bois des Fours à Chaux, Bû",108833,"49.1885,1.60415",FR, Fours-en-Vexin
44406,,48.65617,6.21522,Les Cinq Fontaines,,"48.65617,6.21522",FR, Laneuveville-devant-Nancy
17579,,47.964176,5.222123,"Les Clairs Chênes, Faverolles",177521,"47.964176,5.222123",FR, Faverolles
18110,,46.658886,-1.571227,Les Courents,138315,"46.658886,-1.571227",FR, Landeronde
39385,,49.345841,1.021004,"Les Essarts, Grand-Couronne",,"49.345841,1.021004",FR, Grand-Couronne
20624,,46.813337,2.411545,"Les Fons Clairins, Uzay-le-Venon",,"46.813337,2.411545",FR, Uzay-le-Venon
39451,,48.54916,3.606658,"Les Grèves, La Villeneuve-au-Châtelot",,"48.54916,3.606658",FR, La Villeneuve-au-Châtelot
26626,,50.13252,2.34789,"Les Huit Journaux, Beauval",,"50.13252,2.34789",FR, Beauval
18162,,45.49345,1.876713,"Les Jaillants, Pradines",138655,"45.49345,1.876713",FR, Pradines
20727,,46.598854,1.516462,"Les Mersans, Saint-Marcel",,"46.598854,1.516462",FR, Saint-Marcel
18132,,49.5646384113,1.8354759099,"Les Muguets, Songeons",109349,"49.5646384113,1.8354759099",FR, Songeons
39455,,49.24691,1.12958,"Les Régales, Louviers",,"49.24691,1.12958",FR, Louviers
18140,,49.133663,2.085254,"Les Terres Noires, Épiais-Rhus",108962,"49.133663,2.085254",FR, Épiais-Rhus
18747,,49.120178,1.771454,"Les Vaux de la Celle, Genainville",109004,"49.120178,1.771454",FR, Genainville
21461,Letoon,36.331944,29.289722,Letoon,638958,"36.331944,29.289722",TR, 
44512,,33.4825,35.723889,Libbaya,,"33.4825,35.723889",LB, 
36738,,41.567519,15.009553,Lincietti,442638,"41.567519,15.009553",IT, 
20877,,51.82029,5.407505,Lith,,"51.82029,5.407505",NL, Lith
37172,,41.698769,2.847575,Lloret de Mar,246472,"41.698769,2.847575",ES, Lloret de Mar
37175,,42.2952,-1.2658,"Los Atilios, Sádaba",246598,"42.2952,-1.2658",ES, Sádaba
36550,Fortuna,38.20965,-1.11363,Los Baños,265899,"38.20965,-1.11363",ES, Los Baños de Fortuna
36995,,38.43266,-6.59005,Los Cuadriales,256139,"38.43266,-6.59005",ES, Burguillos del Cerro
40178,,41.62333,-4.16962,"Los Hoyos, Padilla de Duero",,"41.62333,-4.16962",ES, Peñafiel
18500,,44.043569,1.894544,Loubers,246285,"44.043569,1.894544",FR, Loubers
24867,Lousoi,37.9719,22.1121,Lousiko/Chamakou,570438,"37.9719,22.1121",GR, 
39559,,46.634307079,6.431751201,Lucherans,,"46.634307079,6.431751201",CH, Cuarnens
25608,,51.721465,-2.557442,Lydney,79583,"51.721465,-2.557442",GB, 
44341,,37.507,22.168,Lykochia,,"37.507,22.168",GR, 
18163,*Licontio/*Ligontio,49.398113,1.467159,Lyons-la-Forêt,109128,"49.398113,1.467159",FR, Lyons-la-Forêt
1223,,49.8274734998,6.589434132,Möhn,109170,"49.8274734998,6.589434132",DE, Kordel
17479,,44.056192,0.25648,Mézin,246500,"44.056192,0.25648",FR, Mezin
20854,,50.1577738896,6.6528607282,Mürlenbach,,"50.1577738896,6.6528607282",DE, Mürlenbach
26485,,41.234067,15.003939,"Macchia Porcara, Casalbore",442531,"41.234067,15.003939",IT, Casalbore
42340,,40.82616,14.12047,Macellum Tempio di Serapide,,"40.82616,14.12047",IT, Pozzuoli
4663,,48.924022,7.17889,Mackwiller,,"48.924022,7.17889",FR, Mackwiller
36861,Plemmyrion,37.02503,15.31546,"Maddalena, Siracusa",462451,"37.02503,15.31546",IT, 
26461,,41.677979,13.908213,"Madonnna di Canneto, Settefrati",432920,"41.677979,13.908213",IT, 
36908,Apollo Lairmenos,38.224614,29.314553,Maeander fl.,609312,"38.224614,29.314553",TR, 
37153,Dea Dia,41.83614,12.44195,"Magliana, Roma",422916,"41.83614,12.44195",IT, Roma
37010,,38.899239,20.916795,Magoula,530988,"38.899239,20.916795",GR, 
36770,,39.740123,22.363387,Magoula Kastri,540924,"39.740123,22.363387",GR, Ampelonas
36754,Apollo Tegyraios,38.517762,23.025796,Magoula Pirgou,540654,"38.517762,23.025796",GR, 
36763,Iton?,39.164654,22.71106,Magoula Zirilia,540842,"39.164654,22.71106",GR, 
38834,,47.59439226,7.680939516,"Maienbühl, Riehen",,"47.59439226,7.680939516",DE, Inzlingen
37194,,33.175424,46.945497,Maimeh,903076,"33.175424,46.945497",IR, 
39300,,43.8382847,4.3560109,"Maison Carrée, Nîmes",,"43.8382847,4.3560109",FR, Nîmes
37128,,34.44483,36.05606,Makam er-Rab,668343,"34.44483,36.05606",LB, 
36775,Pyra,38.752,22.299,Makrorrakhi,541080,"38.752,22.299",GR, 
23119,Athena Itonia,38.388908,23.004784,Mamoura,540678,"38.388908,23.004784",GR, 
36716,Meter Theon,38.917185,27.428819,Mamurt Kale,550737,"38.917185,27.428819",TR, 
36856,,37.76113,13.03739,"Mandra di Mezzo, Poggioreale",462297,"37.76113,13.03739",IT, 
36714,,39.051285,26.437616,Manna,550719,"39.051285,26.437616",GR, 
37125,,34.611077,36.292737,Maqam er-Rab,668304,"34.611077,36.292737",LB, 
37108,,29.804928,52.981765,Maqsudabad,922676,"29.804928,52.981765",IR, 
37006,Ag. Ioannis Rodakis,38.6454,20.6469,"Marantochori, Lefkada",530776,"38.6454,20.6469",GR, 
36857,,37.17935,14.25053,"Marcato, Butera",462299,"37.17935,14.25053",IT, 
39384,,49.33865949,1.04986873,"Mare-du-Puits, Oissel",,"49.33865949,1.04986873",FR, Oissel
16974,,45.45082,2.42623,Margerides,138447,"45.45082,2.42623",FR, Margerides
36635,,33.646317,35.481243,Marjiat,678283,"33.646317,35.481243",LB, 
36771,,38.974607,24.484265,Markesi,540934,"38.974607,24.484265",GR, 
17638,,46.399223,0.972994,"Masamas, Saint-Léomer",138451,"46.399223,0.972994",FR, Saint-Léomer
37126,,34.09021,35.77034,Mashnaqa,668311,"34.09021,35.77034",LB, 
36570,,31.98374,49.28161,Masjid-i Suleiman,912906,"31.98374,49.28161",IR, Masjed Soleyman
36733,Sirenae,40.603887,14.335469,Massa Lubrense,433123,"40.603887,14.335469",IT, Annunziata
41676,,39.375115,8.699073,"Matzanni, Domusnovas",,"39.375115,8.699073",IT, 
43123,,36.35285,9.62625,"Mausolée de Caïus Iulius Augustus Felix, Bou Arada",,"36.35285,9.62625",TN, Quballat
23842,,41.8550631,12.5181785,"Mausoleo di Romolo, Roma",,"41.8550631,12.5181785",IT, Roma
36772,Artemis Agroteira,38.225669,23.045128,Mavrovouni,540938,"38.225669,23.045128",GR, 
36661,,34.950533,33.342979,Mavrovounoi,707578,"34.950533,33.342979",CY, 
21298,,46.34904,11.01749,"Mechel, Cles",187471,"46.34904,11.01749",IT, 
1211,,49.8881157518,6.518048272,Meckel,,"49.8881157518,6.518048272",DE, Meckel
37147,,25.71982,32.60067,"Medinet Habu, Mortuary Temple of Ramesses III",321318358,"25.71982,32.60067",EG, 
36942,,35.70726,6.43468,"Medracen, Boumia",334591,"35.70726,6.43468",DZ, Boumia
36678,,29.3880544,31.1568042,Meidum,736958,"29.3880544,31.1568042",EG, 
36884,,25.720556,32.610556,Memnon Colossi,786066,"25.720556,32.610556",EG, 
36655,Baal-Hamman,35.101223,33.15302,Meniko-Likarkes,707490,"35.101223,33.15302",CY, Meniko
17304,,45.854925,6.188939,Menthon-Saint-Bernard,167832,"45.854925,6.188939",FR, Menthon-Saint-Bernard
19898,,50.2930572,7.5698575,"Merkurtempel, Stadtwald, Koblenz",,"50.2930572,7.5698575",DE, KO
22001,Nekromanteion,39.23622,20.53396,"Mesopotamo, Nekromanteion",531011,"39.23622,20.53396",GR, 
22652,Messon,39.196383,26.30533,"Messa, Lesbos",550734,"39.196383,26.30533",GR, 
36717,,38.207966,26.027536,Metokhi,550740,"38.207966,26.027536",GR, 
19120,,49.664408,6.509593,"Metzenberg, Tawern",109361,"49.664408,6.509593",DE, Nittel
36958,,31.969279,11.97282,Mezgura,344442,"31.969279,11.97282",LY, 
3784,,49.2916,9.15374,"Michaelsberg, Böttingen",,"49.2916,9.15374",DE, Gundelsheim
40631,[Runingenburc],49.03854,9.04568,"Michaelsberg, Cleebronn",,"49.03854,9.04568",DE, Cleebronn
20860,,50.3433582067,6.7223192864,"Michelsberg, Leudersdorf",,"50.3433582067,6.7223192864",DE, Üxheim
44349,,53.18426,-2.88944,"Minerva's Shrine, Chester",,"53.18426,-2.88944",GB, Chester
36727,Marica,41.229232,13.758706,Minturno,432925,"41.229232,13.758706",IT, Minturno
37174,,41.235978,-0.037789,"Miralpeix, Caspe",246502,"41.235978,-0.037789",ES, Caspe
20627,,46.786452,0.181821,Mirebeau,,"46.786452,0.181821",FR, Mirebeau
39470,,49.609558,0.440581,Mirville,,"49.609558,0.440581",FR, Mirville
45650,,49.06266,9.00468,"Mithräum I, Güglingen",,"49.06266,9.00468",DE, Güglingen
40633,,49.061623,9.005662,"Mithräum II, Güglingen",,"49.061623,9.005662",DE, Güglingen
45649,,49.90197,8.846936,"Mithräum, Dieburg",,"49.90197,8.846936",DE, Dieburg
20282,,48.1499684,7.7465295,"Mithräum, Riegel",,"48.1499684,7.7465295",DE, Riegel am Kaiserstuhl
45657,,46.413452,15.839818,"Mithraeum I, Ptuj",,"46.413452,15.839818",SI, Spodnja Hajdina
45658,,46.412505,15.839796,"Mithraeum II, Ptuj",,"46.412505,15.839796",SI, Spodnja Hajdina
42096,,46.420531,15.865384,"Mithraeum III, Zgornji Breg, Ptuj",,"46.420531,15.865384",SI, Ptuj
45665,,47.4736,-0.5542,"Mithraeum, Angers",,"47.4736,-0.5542",FR, Angers
45660,,45.272229,0.171146,"Mithraeum, Aubeterre-sur-Dronne",,"45.272229,0.171146",FR, Aubeterre-sur-Dronne
45693,,44.834764,-0.573687,"Mithraeum, Bordeaux",,"44.834764,-0.573687",FR, Bordeaux
45691,,44.3701357,4.6410951,"Mithraeum, Bourg-Saint-Andéol",,"44.3701357,4.6410951",FR, Bourg-Saint-Andéol
45696,,37.47115,-4.44755,"Mithraeum, Cabra",,"37.47115,-4.44755",ES, Cabra
44351,,55.033849,-2.222541,"Mithraeum, Carrawburgh",,"55.033849,-2.222541",GB, 
45661,,54.963727,-2.763704,"Mithraeum, Castlesteads",,"54.963727,-2.763704",GB, 
45699,,34.749954,40.725811,"Mithraeum, Dura-Europos",,"34.749954,40.725811",SY, 
45695,,37.417645,-4.725476,"Mithraeum, Fuente Álamo, Puente Genil",,"37.417645,-4.725476",ES, Puente Genil
20820,,49.373943,8.157275,"Mithraeum, Gimmeldingen",,"49.373943,8.157275",DE, Neustadt an der Weinstraße
25448,,55.010252,-2.329113,"Mithraeum, Housesteads Temple 3",832240145,"55.010252,-2.329113",GB, 
45664,,55.936541,-3.0546636,"Mithraeum, Inveresk",,"55.936541,-3.0546636",GB, Inveresk
39147,,48.274055,10.87458,"Mithraeum, Königsbrunn",,"48.274055,10.87458",DE, Königsbrunn
45662,,48.66872,13.08028,"Mithraeum, Künzing",,"48.66872,13.08028",DE, Künzing
45690,,47.123839,4.959429,"Mithraeum, Les Bollards",,"47.123839,4.959429",FR, Nuits-Saint-Georges
22909,,51.512628,-0.091644,"Mithraeum, London",17649950,"51.512628,-0.091644",GB, London
40573,,47.8936648,12.1447421,"Mithraeum, Mühlheim, Prutting",,"47.8936648,12.1447421",DE, Prutting
45681,,46.096268,7.070319,"Mithraeum, Martigny",,"46.096268,7.070319",CH, Martigny
19532,,49.0089175,9.2106464,"Mithraeum, Mundelsheim",,"49.0089175,9.2106464",DE, Besigheim
44350,,55.001501,-1.828634,"Mithraeum, Rudchester",,"55.001501,-1.828634",GB, Heddon-on-the-Wall
45700,,48.730274,7.053757,"Mithraeum, Sarrebourg",,"48.730274,7.053757",FR, Sarrebourg
45701,,44.090588,24.522896,"Mithraeum, Slăveni",,"44.090588,24.522896",RO, Gostavățu
43209,,49.7474096373,6.6418825512,"Mithraeum, Spitzmühle, Alt-Heiligkreuz",,"49.7474096373,6.6418825512",DE, TR
45702,,50.806316,4.92399,"Mithraeum, Tienen",,"50.806316,4.92399",BE, Tienen
45697,,38.486299,-8.8847364,"Mithraeum, Tróia",,"38.486299,-8.8847364",PT, 
45689,,45.89768,5.68279,"Mithraeum, Vieu",,"45.89768,5.68279",FR, Vieu
39139,,49.073357,10.832198,"Mithraeum, Wachstein",,"49.073357,10.832198",DE, Theilenhofen
40725,,49.415855,8.679235,"Mitraeum I, Neuenheim",,"49.415855,8.679235",DE, Heidelberg
40724,,49.413967,8.693815,"Mitraeum II, Neuenheim",,"49.413967,8.693815",DE, Heidelberg
45672,,41.902964,12.4891,"Mitreo Barberini, Roma",,"41.902964,12.4891",IT, Roma
45673,,41.89981,12.485662,"Mitreo d'Orazio Muti, Roma",,"41.89981,12.485662",IT, Roma
45659,,43.0091412,-7.5590953,Mitreo de Lugo,,"43.0091412,-7.5590953",ES, Lugo
45675,,41.89291,12.482628,Mitreo del Campidoglio «lo Perso»,,"41.89291,12.482628",IT, Roma
45670,,41.888114,12.482856,"Mitreo del Circo Massimo, Roma",,"41.888114,12.482856",IT, Roma
45671,,41.894894,12.501063,"Mitreo dell'Esquilino, Roma",,"41.894894,12.501063",IT, Roma
45674,,41.898252,12.47858,"Mitreo della Cripta di Balbo, Roma",,"41.898252,12.47858",IT, Roma
45668,,41.879922,12.493118,"Mitreo delle Terme di Caracalla, Roma",,"41.879922,12.493118",IT, Roma
45663,,41.13598,1.38634,Mitreo dels Munts,,"41.13598,1.38634",ES, 
45680,,42.410948,11.286628,Mitreo di Cosa,,"42.410948,11.286628",IT, 
45677,,45.7843,13.5979,Mitreo di Duino,,"45.7843,13.5979",IT, 
45676,,41.769369,12.65559,Mitreo di Marino,,"41.769369,12.65559",IT, Marino
45687,,40.903872,12.954894,Mitreo di Ponza,,"40.903872,12.954894",IT, 
45666,,41.889675,12.497281,"Mitreo di San Clemente, Roma",,"41.889675,12.497281",IT, Roma
45667,,41.883213,12.483655,"Mitreo di Santa Prisca, Roma",,"41.883213,12.483655",IT, Roma
45669,,41.884655,12.496744,"Mitreo di Santo Stefano Rotondo, Roma",,"41.884655,12.496744",IT, Roma
45654,,41.0801947,14.2520647,"Mitreo, Santa Maria Capua Vetere",,"41.0801947,14.2520647",IT, Santa Maria Capua Vetere
45679,,42.41933,11.6303,"Mitreo, Vulci",,"42.41933,11.6303",IT, 
36776,Serapis,38.586845,22.91291,Mixis-Smixi,541098,"38.586845,22.91291",GR, 
36758,Artemis Hegemone,38.58354,21.64621,Mokista/Agia Sofia,540666,"38.58354,21.64621",GR, Ag. Sofia
36858,,37.10203,13.87714,"Mollarella, Licata",462319,"37.10203,13.87714",IT, 
36718,,39.337532,26.199021,Monasteraki,550748,"39.337532,26.199021",GR, 
18151,,47.821045,1.476534,"Moncelon, Briou",138290,"47.821045,1.476534",FR, Briou
36779,Zeus Hypatos,38.40002,23.41105,Moni Sagmata,541179,"38.40002,23.41105",GR, 
18233,,42.981286,0.5370247,"Mont Sacon, Nistos / Sacoue",246520,"42.981286,0.5370247",FR, Bramevaque
40736,,50.259926,4.915131,"Mont-Fat, Dinant",,"50.259926,4.915131",BE, Dinant
42612,,41.73473,12.78394,Monte Algido,426632,"41.73473,12.78394",IT, 
37155,Iuppiter Latiaris,41.750158,12.709346,Monte Cavo,422949,"41.750158,12.709346",IT, 
36728,,41.62933,13.49042,"Monte dei Fichi, Boville Ernica",432951,"41.62933,13.49042",IT, 
37157,,41.864629,12.549328,Monte del Grano,422973,"41.864629,12.549328",IT, Roma
36859,,37.10823,13.87515,"Monte Poliscia, Licata",462357,"37.10823,13.87515",IT, 
37150,Aefula,41.93192,12.82197,"Monte S. Angelo in Arcese, Tivoli",422821,"41.93192,12.82197",IT, 
26543,,45.9166,10.81898,"Monte San Martino, Campi, Riva del Garda",383713,"45.9166,10.81898",IT, 
16592,Drion,41.7081385,15.954751,Monte Sant'Angelo,442570,"41.7081385,15.954751",IT, Monte Sant'Angelo
42230,,42.628333,12.60277,"Monte Torre Maggiore, Terni",,"42.628333,12.60277",IT, 
20617,,47.613028,6.3755119,Montjustin-et-Velotte,,"47.613028,6.3755119",FR, Montjustin-et-Velotte
36625,,36.15588,6.641021,Monument at Ain bou Merzoug,183817896,"36.15588,6.641021",DZ, Ouled Rahmoune
21631,Monumentum Regiae Gentis,36.5749645,2.552802,Monumentum Regiae Gentis,295310,"36.5749645,2.552802",DZ, Ain Tagourait
38781,,46.657062,6.53801,Mormont,,"46.657062,6.53801",CH, Eclépens
45305,,39.333456,21.819245,Moschato,,"39.333456,21.819245",GR, 
17730,,44.272472,1.294166,"Moulin du Souquet, Castelnau-Montratier",138277,"44.272472,1.294166",FR, Castelnau-Montratier
37139,Garizein Mons/Gerizim Mons,32.200742,35.273414,Mount Gerizim,678147,"32.200742,35.273414",,
36609,Poseidon,41.686799,32.250706,mouth of Bartin Su,845043,"41.686799,32.250706",TR, 
36959,,32.582303,14.039974,Msellata,344445,"32.582303,14.039974",LY, Cussabàt
37014,Zeus Ainesios,38.135248,20.672977,Mt. Ainos,531158,"38.135248,20.672977",GR, 
36760,Athena,38.787274,22.371895,Mt. Oeta,540680,"38.787274,22.371895",GR, 
37050,Zeus Olympios,40.046745,22.35171,Mt. Olympus,491756,"40.046745,22.35171",GR, 
37109,,29.096565,52.655808,Muk,922681,"29.096565,52.655808",IR, 
39107,,51.005058,5.713491,Mulheim,,"51.005058,5.713491",BE, Dilsen-Stokkem
36729,,41.369447,14.205497,Mura delle Fate,432974,"41.369447,14.205497",IT, 
36613,,25.483179,28.9732,Mut el-Kharab,624813669,"25.483179,28.9732",EG, 
36662,,35.28681,33.086765,Myrtou,707584,"35.28681,33.086765",,
36677,Andrianton,29.37404,30.87083,N Biyahmu,736887,"29.37404,30.87083",EG, 
36855,Hexapyla,37.107677,15.255154,N Siracusa,462241,"37.107677,15.255154",IT, 
36704,Hierakome,37.389566,28.04462,N Turgut,599646,"37.389566,28.04462",TR, 
19321,,50.5336203,6.7030087,Nöthen / Pesch,109214,"50.5336203,6.7030087",DE, Bad Münstereifel
36719,,38.557479,26.083139,Nagos,550765,"38.557479,26.083139",GR, 
37195,,33.967929,51.099442,Naisar,903085,"33.967929,51.099442",IR, Niasar
18748,,48.632434,5.386586,Naix  temple,,"48.632434,5.386586",FR, Saint-Amand-sur-Ornain
39101,,47.700556,-2.505833,"Nal, La Vraie-Croix",,"47.700556,-2.505833",FR, La Vraie-Croix
17398,,49.512433,4.300208,Nanteuil-sur-Aisne,109189,"49.512433,4.300208",FR, Nanteuil-sur-Aisne
22313,,29.966344,52.887438,Naqsh-i Rajab,922684,"29.966344,52.887438",IR, 
22312,,29.9889,52.87446,Naqsh-i Rustam,922685,"29.9889,52.87446",IR, 
37196,,33.506944,51.913611,Natanz,903086,"33.506944,51.913611",IR, Natanz
20835,,50.035516,6.526414,Nattenheim,,"50.035516,6.526414",DE, Nattenheim
37111,,28.792266,52.412769,Naudaran,922686,"28.792266,52.412769",IR, 
37182,,54.343492,-6.682569,Navan,89250,"54.343492,-6.682569",GB, 
26572,*Incerulae,42.23846,13.72837,Navelli,413175,"42.23846,13.72837",IT, Navelli
37197,,34.673036,50.261057,Navish,903087,"34.673036,50.261057",IR, 
36788,Ameria,40.633506,36.976865,"near Ardıçlı, formerly Agustu",857022,"40.633506,36.976865",TR, 
36590,Tantalus Monu.,38.575013,27.514705,near Taş Süret,550903,"38.575013,27.514705",TR, 
36636,,33.49663,35.74699,Nebi Safa,678302,"33.49663,35.74699",LB, 
20598,,50.107347682,6.5639135582,"Neidenbach, temple",,"50.107347682,6.5639135582",DE, Neidenbach
21931,Nemea,37.808904,22.7108171,Nemea,570504,"37.808904,22.7108171",GR, 
25435,,38.217396,24.027674,Nemesis,580034,"38.217396,24.027674",GR, 
22227,Diana,41.723936,12.710217,Nemi,422917,"41.723936,12.710217",IT, 
36871,,37.98068,38.74073,Nemrud Daği,658544,"37.98068,38.74073",TR, 
36684,Eileithyias Antron,35.318405,25.21053,Neraïdospilios/Koutsouras cave,589769,"35.318405,25.21053",GR, 
25588,,51.490763,-2.25777,Nettleton,79609,"51.490763,-2.25777",GB, 
20863,,49.9967082584,6.9448659629,Neuerburg,,"49.9967082584,6.9448659629",DE, Wittlich
20839,,49.8104940101,6.6008703431,Newel,,"49.8104940101,6.6008703431",DE, Newel
25432,,53.694369,-6.475031,Newgrange,79612,"53.694369,-6.475031",IE, 
17553,,44.673973,4.258982,Neyrac-les-Bains,167853,"44.673973,4.258982",FR, Meyras
20872,,50.692733,6.4829994,Nideggen,,"50.692733,6.4829994",DE, Nideggen
20840,,49.9427230224,6.755593844,Niersbach,,"49.9427230224,6.755593844",DE, 
42253,,43.029277,13.8572924,"Ninfeo romano, Cupra Marittima",,"43.029277,13.8572924",IT, Cupra Marittima
23839,,41.8279699,12.5480362,"Ninfeo Villa dei Quintili, Roma",,"41.8279699,12.5480362",IT, Roma
2024,Minatiacum,49.568119,4.054313,Nizy-le-Comte,109166,"49.568119,4.054313",FR, Nizy-le-Comte
42513,,25.725833,30.553333,"Nordtempel, Ain Labakha",,"25.725833,30.553333",EG, 
42525,,25.49288,30.509862,"Nordwesttempel, Ain el-Bileida",,"25.49288,30.509862",EG, Kharga
44376,,37.847,21.688,"Notenon Monastery, Skiada",,"37.847,21.688",GR, 
42220,Mercurius,48.843395,2.327117,"Notre Dames des Champs, Paris",,"48.843395,2.327117",FR, Paris
20255,,49.256758,1.409052,"Noyers, Les Andelys",109226,"49.256758,1.409052",FR, Les Andelys
39391,,47.337559,-0.232727,"Nymphée, Gennes",,"47.337559,-0.232727",FR, Gennes
11691,,51.1673,10.4188,Oberdorla,118886,"51.1673,10.4188",DE, Oberdorla
20841,,50.032089447,6.6955385195,Oberkail,,"50.032089447,6.6955385195",DE, Oberkail
41796,,47.611255,8.3483,Oberlauchringen,,"47.611255,8.3483",DE, Lauchringen
17527,,43.658404,3.297718,Octon,148146,"43.658404,3.297718",FR, Octon
23774,,41.897237,12.473672,Odeum,,"41.897237,12.473672",IT, Roma
18166,,48.346449,0.075101,Oisseau-Le-Petit,69544,"48.346449,0.075101",FR, Oisseau-le-Petit
25115,,37.971924,23.726389,Old Temple of Athena,,"37.971924,23.726389",GR, Athina
36882,Abaton,24.041393,32.897895,on Bigah Is.,785957,"24.041393,32.897895",EG, 
36709,Poseidon Phytalmios?,36.7378,25.361,on Ios,599899,"36.7378,25.361",GR, 
36596,Artemis Limnatis,37.546685,21.699566,on Lapithos M.,570119,"37.546685,21.699566",GR, 
36694,Apollo Lepsios,37.306356,26.772758,on Leipsoi,599505,"37.306356,26.772758",GR, 
36697,Artemis Parthenos,37.189532,26.803339,on Leros GRE,599523,"37.189532,26.803339",GR, 
36976,Melpeia,37.43148,21.963136,on Mt. Lykaion,570476,"37.43148,21.963136",GR, 
36701,Athena Poliouchos,37.120824,25.440101,on Naxos,599540,"37.120824,25.440101",GR, 
36902,Zeus Melosios,37.047029,25.518719,on Naxos,600002,"37.047029,25.518719",GR, 
36901,Thermai,36.61651,27.17395,on Nisyros,599977,"36.61651,27.17395",GR, 
36710,Poseidon?,37.143535,25.293231,on Paros,599901,"37.143535,25.293231",GR, 
43463,Delion,37.10352,25.15487,on Paros,599586,"37.10352,25.15487",GR, Krotiri
43464,Eileithyaia/Zeus Hypatos/Aphrodite?,37.10146,25.17619,on Paros,,"37.10146,25.17619",GR, 
43454,"Athena, Zeus?",36.43255,25.41837,on Santorini,599541,"36.43255,25.41837",GR, Imerovigli
17665,,47.84251,8.93987,Orsingen,187499,"47.84251,8.93987",DE, Orsingen-Nenzingen
36740,,41.040633,15.32846,"Oscata di Sopra, Bisaccia",442701,"41.040633,15.32846",IT, Oscata
26592,Compitum,41.72951,13.13954,"Osteria della Fontana, Anagni",422908,"41.72951,13.13954",IT, Osteria della Fontana
